last_name, first_name,player_id,year,xba,xslg,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,
Pujols, Albert,405395,2021,.256,.460,.322,.302,.204,90.3,12,29.3,9.1,
Cabrera, Miguel,408234,2021,.234,.420,.315,.301,.186,91.4,10,32.8,8.3,
Rivera, Rene,425784,2021,.196,.334,.263,.260,.138,88.5,13,30.2,9.3,
Wainwright, Adam,425794,2021,.140,.203,.176,.183,.063,86.1,4.7,15.2,2.2,
Molina, Yadier,425877,2021,.255,.406,.306,.300,.151,88,15.3,34.1,5.2,
Suzuki, Kurt,435559,2021,.204,.310,.264,.278,.105,85.2,14.6,28.9,3.9,
Cruz Jr., Nelson,443558,2021,.264,.512,.363,.341,.248,92.9,11.8,31.8,13.6,
Peralta, David,444482,2021,.243,.345,.293,.313,.103,89.3,5.3,27.2,5,
Pina, Manny,444489,2021,.219,.441,.331,.320,.222,86.5,18.8,32.2,10.5,
Escobar, Alcides,444876,2021,.271,.362,.309,.325,.091,81.7,11.1,36.3,3,
Longoria, Evan,446334,2021,.253,.486,.351,.344,.234,94.1,15.5,34.2,13.4,
Hill, Rich,448179,2021,.092,.096,.086,.092,.005,68.3,-24.9,18.8,0,
Morton, Charlie,450203,2021,.136,.170,.134,.136,.034,80.8,3.7,25.8,0,
Lester, Jon,452657,2021,.181,.287,.219,.213,.106,86,0.5,40,8,
Cabrera, Asdrubal,452678,2021,.214,.331,.286,.302,.117,87.8,14.5,30,6,
Scherzer, Max,453286,2021,.072,.096,.076,.073,.024,85.6,-4.6,22.9,0,
Arrieta, Jake,453562,2021,.082,.095,.150,.188,.013,77.4,10.5,27.3,0,
Blackmon, Charlie,453568,2021,.291,.450,.359,.369,.160,87.6,10.2,32.6,7,
Frazier, Todd,453943,2021,.174,.288,.262,.278,.113,87.5,12.7,17.2,3.4,
Maldonado, Martin,455117,2021,.183,.312,.267,.282,.129,88,17.6,30.8,5.7,
Chirinos, Robinson,455139,2021,.189,.362,.291,.292,.172,89.4,21.7,29,8.1,
Cueto, Johnny,456501,2021,.111,.120,.161,.195,.009,75.9,-11.2,8,0,
Cain, Lorenzo,456715,2021,.254,.382,.317,.327,.128,88.4,7.2,29,4.3,
Solano, Donovan,456781,2021,.275,.432,.335,.340,.158,88.3,11,39.8,7.5,
McCutchen, Andrew,457705,2021,.240,.431,.344,.352,.191,88.8,14.6,33.6,9,
Upton, Justin,457708,2021,.226,.429,.322,.311,.203,90.1,15.2,30.4,11.7,
Maybin, Cameron,457727,2021,.096,.114,.189,.233,.018,88.3,-1.6,12.5,0,
Turner, Justin,457759,2021,.270,.470,.359,.358,.199,90.9,19.2,36.5,7.9,
Posey III, Buster,457763,2021,.281,.469,.361,.370,.188,88.5,8.7,38.4,8.1,
Bruce, Jay,457803,2021,.161,.215,.231,.269,.054,84,8.5,38.1,0,
Votto, Joey,458015,2021,.274,.592,.406,.383,.318,92.9,18.2,44.3,17.2,
Gardner, Brett,458731,2021,.219,.322,.296,.326,.103,86.7,12.5,29.2,3.4,
Joyce, Matt,459964,2021,.162,.299,.275,.318,.137,85.7,14.8,25,10,
Butera, Drew,460077,2021,.145,.169,.149,.152,.024,84.9,18.9,45,0,
Romine, Andrew,461865,2021,.190,.234,.217,.241,.044,80.5,7.1,36.1,0,
Andrus, Elvis,462101,2021,.273,.375,.308,.324,.102,87.8,8.1,34,2.1,
Sandoval, Pablo,467055,2021,.203,.390,.316,.323,.188,91.5,14,41.7,10.4,
Ramos, Wilson,467092,2021,.236,.413,.308,.283,.178,89.6,6.6,30.2,11.2,
Santana, Carlos,467793,2021,.244,.421,.335,.345,.177,89.9,12.9,28,6.8,
Parra, Gerardo,467827,2021,.213,.297,.253,.271,.084,87.5,15.7,36.2,1.4,
Anderson, Brett,474463,2021,.078,.084,.150,.193,.006,71,-0.7,18.8,0,
Mercer, Jordy,474568,2021,.239,.351,.284,.293,.113,86.7,13.2,42.9,3.6,
Belt, Brandon,474832,2021,.243,.525,.374,.354,.282,89.2,23,35.9,17,
Zimmerman, Ryan,475582,2021,.232,.418,.300,.277,.186,91.3,7.4,32.2,10.6,
Lowrie, Jed,476704,2021,.259,.464,.343,.332,.206,90.7,16.4,36.5,9.3,
Kershaw, Clayton,477132,2021,.214,.244,.213,.235,.030,79.6,-8.3,33.3,0,
Avila, Alex,488671,2021,.176,.316,.297,.333,.140,88.6,10.8,39.6,11.3,
Brantley Jr., Michael,488726,2021,.312,.466,.361,.365,.154,89.5,9.9,38.8,5.8,
Castro, Jason,488771,2021,.257,.503,.376,.375,.247,90.5,14.5,43.3,14.4,
Miley, Wade,489119,2021,.219,.266,.238,.260,.047,86.2,1.7,27.9,0,
Gurriel, Yuli,493329,2021,.271,.386,.326,.347,.115,89.8,13.4,31,3.4,
Rojas, Miguel,500743,2021,.249,.345,.292,.308,.096,86.2,11.5,32.4,2.8,
Escobar, Eduardo,500871,2021,.249,.453,.328,.310,.205,87,20.8,38,8.9,
Adrianza, Ehire,501303,2021,.249,.370,.314,.332,.121,85.4,13.4,36.1,2.8,
Lagares, Juan,501571,2021,.244,.373,.282,.274,.129,90.6,8.8,34.9,6.7,
Almonte, Abraham,501659,2021,.228,.358,.317,.344,.129,89.3,10.5,32.4,7.2,
Davis, Khris,501981,2021,.217,.412,.311,.291,.194,89.9,13.6,30.1,11,
Gibson, Kyle,502043,2021,.132,.175,.136,.132,.043,84.3,-10.6,10,5,
Pham, Tommy,502054,2021,.253,.438,.350,.362,.185,90.8,7.6,35.6,10,
Martinez, J.D.,502110,2021,.288,.533,.374,.352,.245,92.1,16.9,41.2,12.5,
Espino, Paolo,502179,2021,.185,.233,.181,.185,.048,86.9,3.3,33.3,5.6,
Reddick, Josh,502210,2021,.262,.367,.285,.289,.104,85.1,16.8,40.5,2.5,
Freeman, Mike,502273,2021,.204,.236,.232,.277,.032,80.1,11.1,30.8,0,
Dyson, Jarrod,502481,2021,.220,.285,.251,.271,.066,83.5,4.1,30.2,0.9,
Goldschmidt, Paul,502671,2021,.293,.575,.397,.366,.282,92.6,17.1,36.9,13.6,
Gonzalez, Marwin,503556,2021,.218,.334,.281,.292,.116,87.9,8.9,31.5,4.5,
Darvish, Yu,506433,2021,.142,.179,.151,.158,.037,85,-11.9,24.1,0,
Leon, Sandy,506702,2021,.170,.258,.216,.225,.088,87.3,20,31.4,2.1,
Sanchez, Adrian,506703,2021,.234,.278,.252,.294,.044,81,12.2,29,0,
Altuve, Jose,514888,2021,.262,.421,.332,.339,.159,87.7,15.6,32.1,6.4,
Hernandez, Cesar,514917,2021,.243,.386,.311,.319,.144,87.4,10.7,32.6,6.8,
Segura, Jean,516416,2021,.266,.396,.319,.328,.130,87.2,5.8,31.1,5.9,
Castro, Starlin,516770,2021,.272,.412,.324,.328,.139,88.4,9.2,33.9,5.4,
Marte, Starling,516782,2021,.277,.438,.347,.354,.161,87.6,4.6,32.6,8.4,
Bumgarner, Madison,518516,2021,.096,.147,.220,.275,.051,87.2,24.7,46.2,7.7,
Culberson, Charlie,518586,2021,.229,.321,.269,.284,.092,85.4,10.6,35.6,3.2,
d'Arnaud, Travis,518595,2021,.248,.406,.312,.309,.158,89.9,5.9,33.8,7.6,
Donaldson, Josh,518626,2021,.269,.542,.388,.372,.273,94.1,14.6,30.2,17.4,
Freeman, Freddie,518692,2021,.320,.583,.416,.410,.263,91.4,12,37.2,11.5,
Grandal, Yasmani,518735,2021,.258,.506,.412,.438,.248,93.1,14.2,32.5,13.3,
Heyward, Jason,518792,2021,.234,.367,.294,.299,.134,88.2,7.5,27.5,4.7,
Kelly, Merrill,518876,2021,.067,.075,.113,.140,.008,76.4,-3.6,11.1,0,
LeMahieu, DJ,518934,2021,.283,.397,.340,.366,.114,90.6,5,33.3,3.7,
Moreland, Mitch,519048,2021,.226,.395,.297,.286,.170,91,12.9,31.6,9.2,
Moustakas, Mike,519058,2021,.202,.329,.276,.282,.126,87,18.6,29.3,5.7,
Rizzo, Anthony,519203,2021,.261,.434,.347,.356,.173,90.1,14.8,31.4,7.7,
Romine, Austin,519222,2021,.159,.235,.187,.186,.076,87.3,9.7,23.7,5.3,
Sogard, Eric,519299,2021,.201,.272,.228,.241,.070,84,12.1,27.7,0.7,
Souza Jr., Steven,519306,2021,.123,.228,.194,.196,.105,87.3,13.4,36.8,5.3,
Stanton, Giancarlo,519317,2021,.262,.498,.363,.346,.237,95.1,10.3,32.6,15.7,
Vogt, Stephen,519390,2021,.213,.353,.288,.300,.140,88.5,19.2,32.1,5.1,
Galvis, Freddy,520471,2021,.222,.350,.280,.286,.128,86.8,14.1,34.9,4.9,
Perez, Salvador,521692,2021,.276,.566,.374,.321,.289,93,15.9,34.1,16.3,
Flores, Wilmer,527038,2021,.238,.400,.312,.314,.161,88.6,18,32.7,6,
Garcia, Avisail,541645,2021,.278,.514,.366,.346,.236,90.4,9.3,35.9,12.2,
Inciarte, Ender,542255,2021,.186,.254,.229,.249,.068,84.2,12.9,31.7,3.3,
Ozuna, Marcell,542303,2021,.268,.460,.347,.338,.192,89.7,14.5,35.2,9.9,
Villar, Jonathan,542340,2021,.235,.388,.307,.310,.153,88,7,29.9,7.4,
Ortega, Rafael,542364,2021,.252,.381,.311,.325,.129,88.3,18.3,36.8,5.7,
Santana, Danny,542454,2021,.191,.365,.275,.261,.174,87.6,16.6,26.7,7,
Aguilar, Jesus,542583,2021,.260,.453,.334,.329,.193,89.6,19,34.7,8.5,
Anderson, Tyler,542881,2021,.096,.134,.114,.119,.038,82.1,5.1,30,10,
Berti, Jon,542932,2021,.233,.325,.302,.334,.092,87.1,1.9,29.1,2.3,
Crawford, Brandon,543063,2021,.259,.492,.356,.341,.233,88.8,14.7,35.8,11.5,
Cron, C.J.,543068,2021,.261,.481,.364,.360,.220,88.8,15.8,31.9,11.5,
DeSclafani, Anthony,543101,2021,.072,.104,.121,.140,.031,80.7,17,32,4,
Dickerson, Alex,543105,2021,.261,.446,.337,.330,.185,87.4,17,35.7,10.1,
Gomes, Yan,543228,2021,.280,.469,.341,.328,.188,89.6,14.1,39.3,8.8,
Gray, Sonny,543243,2021,.140,.157,.148,.161,.017,77.7,-9,12.5,0,
Grossman, Robbie,543257,2021,.234,.399,.334,.355,.165,87.8,21.1,39.5,7.6,
Harrison, Josh,543281,2021,.278,.420,.333,.340,.142,87.2,14.5,39.5,4.4,
Hendricks, Kyle,543294,2021,.114,.132,.130,.146,.018,81.3,-0.6,15.2,0,
Hicks, Aaron,543305,2021,.240,.421,.333,.338,.180,89.3,19.1,36.3,10,
Hicks, John,543308,2021,.245,.630,.361,.245,.385,90.6,22.8,30.4,21.7,
Higashioka, Kyle,543309,2021,.233,.504,.343,.297,.271,90.5,21.7,37.8,15.6,
Hosmer, Eric,543333,2021,.268,.406,.326,.337,.137,90.5,3.3,26.6,5.8,
Lavarnway, Ryan,543432,2021,.237,.368,.272,.263,.131,85.7,18.9,42.1,10.5,
McCann, James,543510,2021,.219,.339,.280,.286,.119,87.3,9.3,32.3,6.1,
Miller, Brad,543543,2021,.247,.460,.345,.339,.213,92.4,12.9,31.1,12.3,
Nola, Austin,543592,2021,.255,.348,.301,.326,.093,89.7,14.7,30.1,0.6,
Rendon, Anthony,543685,2021,.233,.369,.303,.324,.136,89.1,22.3,31.5,5.6,
Semien, Marcus,543760,2021,.249,.459,.336,.320,.211,89.7,20.3,35.2,9.8,
Shaw, Travis,543768,2021,.215,.387,.301,.300,.173,87.7,19.9,31.6,9,
Springer III, George,543807,2021,.247,.507,.361,.339,.259,89.4,19,37.1,15.4,
Vazquez, Christian,543877,2021,.235,.337,.276,.287,.102,86.3,13.6,33,2.6,
Wong, Kolten,543939,2021,.251,.382,.308,.317,.131,88.3,12.8,35.3,5.5,
Gregorius, Didi,544369,2021,.225,.329,.275,.287,.105,86.1,18.3,32.1,2.3,
Garcia, Leury,544725,2021,.240,.336,.291,.312,.096,86.1,4.3,30.1,3.3,
Vargas, Ildemaro,545121,2021,.214,.279,.244,.271,.065,84.6,2.8,28.3,1.7,
Bauer, Trevor,545333,2021,.133,.159,.147,.161,.026,78.9,-9.9,27.3,0,
Grichuk, Randal,545341,2021,.234,.402,.297,.278,.167,89.8,16.1,30.4,8.5,
Marisnick, Jake,545350,2021,.196,.294,.259,.272,.098,88.2,15.2,34.8,6.1,
Stassi, Max,545358,2021,.232,.419,.323,.318,.187,89.9,11,35.2,11,
Trout, Mike,545361,2021,.302,.575,.425,.442,.273,91.9,12.9,38.2,18.4,
Herrera, Odubel,546318,2021,.252,.378,.302,.306,.125,88.9,7.3,32.5,4.7,
Alford, Anthony,546990,2021,.199,.383,.289,.280,.184,89,11.8,36,10.7,
Almora Jr., Albert,546991,2021,.138,.188,.161,.170,.050,90.3,7.7,22.9,0,
Ruiz, Rio,547004,2021,.184,.288,.249,.262,.103,86.8,9.9,25.6,4.4,
Wolters, Tony,547172,2021,.124,.141,.215,.275,.017,82.5,6.2,23.1,0,
Harper, Bryce,547180,2021,.301,.609,.430,.423,.308,92.5,13.3,38.9,18.1,
Perez, Roberto,547379,2021,.202,.390,.299,.293,.188,91,6.9,26.4,12.6,
Kim, Kwang Hyun,547942,2021,.117,.138,.140,.150,.021,77.4,-11.4,21.1,0,
Abreu, Jose,547989,2021,.252,.457,.349,.347,.205,92,10.4,31.2,10.2,
Diaz, Elias,553869,2021,.247,.419,.318,.312,.172,87.1,14.7,30.1,7.9,
Narvaez, Omar,553882,2021,.235,.369,.304,.318,.134,84.6,17.9,40.3,5.1,
Astudillo, Willians,553902,2021,.251,.374,.280,.274,.124,85.9,16.8,33.5,4.1,
Suarez, Eugenio,553993,2021,.215,.455,.326,.302,.240,89.1,18.3,33,15,
Wheeler, Zack,554430,2021,.124,.143,.118,.124,.020,83.7,-2.6,26.5,0,
Polanco, Gregory,570256,2021,.232,.411,.316,.310,.179,89.9,15.9,32.5,9.6,
Gonzalez, Erik,570481,2021,.255,.351,.277,.280,.096,87,0.1,27.1,3.3,
Urshela, Gio,570482,2021,.252,.415,.304,.288,.163,88.9,7.5,36.2,8,
Schoop, Jonathan,570731,2021,.258,.404,.311,.305,.147,88.1,10.8,30.1,6.8,
Adams, Matt,571431,2021,.133,.227,.197,.220,.095,82.2,10.5,29.6,3.7,
Arenado, Nolan,571448,2021,.248,.420,.311,.308,.172,89,20,34.1,6.7,
Barnhart, Tucker,571466,2021,.204,.313,.265,.279,.110,87.1,15.5,37.1,4,
Corbin, Patrick,571578,2021,.138,.156,.161,.184,.019,85.4,1.1,8.3,0,
Farmer, Kyle,571657,2021,.252,.383,.302,.306,.132,87.2,15.8,36,4.3,
Goodwin, Brian,571718,2021,.248,.396,.326,.342,.148,88.5,16.9,35.8,6.1,
Hamilton, Billy,571740,2021,.200,.265,.216,.224,.065,83.9,18.6,38.1,1.2,
Haniger, Mitch,571745,2021,.262,.497,.353,.329,.235,89.3,14.8,33.6,12.6,
Hernandez, Enrique,571771,2021,.253,.454,.346,.342,.201,90.8,17.9,36.5,8.4,
Holt, Brock,571788,2021,.229,.315,.277,.300,.086,86.1,9.8,31,1.6,
Lamb, Jake,571875,2021,.216,.393,.316,.325,.177,90.6,18.3,34.7,11.6,
Maile, Luke,571912,2021,.227,.292,.283,.318,.065,79.6,1.2,47.8,4.3,
Muncy, Max,571970,2021,.271,.580,.407,.387,.309,91.2,15.2,34.9,16.1,
Myers, Wil,571976,2021,.218,.370,.295,.301,.152,88,10.6,31.5,7.5,
Naquin, Tyler,571980,2021,.264,.459,.340,.328,.196,89.8,9.6,31.5,10.4,
Owings, Chris,572008,2021,.216,.413,.318,.326,.197,90.7,13.8,32.1,14.3,
Piscotty, Stephen,572039,2021,.221,.375,.289,.284,.153,86.1,17.5,32.8,8.8,
Pollock, AJ,572041,2021,.282,.499,.359,.343,.217,90.3,12,35,11.1,
Seager, Kyle,572122,2021,.221,.452,.319,.294,.231,89,19.5,35.7,12.3,
Taylor, Michael A.,572191,2021,.246,.390,.300,.299,.144,89.4,12.1,30.6,6.6,
Thompson, Trayce,572204,2021,.298,.777,.492,.438,.479,92.3,16.9,47.1,35.3,
Voit III, Luke,572228,2021,.251,.497,.359,.338,.246,90.7,15.9,35.3,15.8,
Walker, Christian,572233,2021,.249,.386,.311,.320,.136,88.8,15.6,34,6.4,
Zunino, Mike,572287,2021,.219,.532,.354,.305,.313,90.7,23.2,31.7,24.3,
Carpenter, Matt,572761,2021,.223,.425,.340,.350,.202,90,21.1,45,11.5,
Dickerson, Corey,572816,2021,.244,.370,.295,.302,.125,87.8,10.1,29,3,
Garneau, Dustin,572863,2021,.206,.471,.303,.252,.265,86.4,19.2,32.6,10.9,
Ruf, Darin,573131,2021,.262,.515,.381,.378,.253,93,9.8,41.5,14.2,
Stroman, Marcus,573186,2021,.115,.136,.155,.179,.021,80,-2.9,26.7,0,
Yastrzemski, Mike,573262,2021,.221,.431,.318,.309,.210,89.5,19.4,33.1,10.3,
Contreras, Willson,575929,2021,.240,.448,.346,.344,.209,91.8,9.6,30.1,11.1,
Iglesias, Jose,578428,2021,.270,.366,.297,.308,.096,85.4,11.5,35.5,3.4,
Torreyes, Ronald,591720,2021,.233,.299,.256,.278,.067,82.2,12.2,30.4,0.4,
Valera, Breyvic,591971,2021,.251,.318,.284,.314,.066,86,15.3,33.8,0,
Bryant, Kris,592178,2021,.260,.449,.346,.349,.189,88.2,15.1,37.1,10.3,
Canha, Mark,592192,2021,.231,.378,.332,.358,.147,87.3,13.5,36.1,7.1,
Casali, Curt,592200,2021,.199,.330,.280,.304,.131,86.4,23.3,35.6,5.9,
Castellanos, Nick,592206,2021,.293,.535,.374,.350,.241,89.8,14,44,10.6,
DeShields, Delino,592261,2021,.216,.405,.328,.342,.189,88.2,13,31.6,7.9,
Drury, Brandon,592273,2021,.206,.348,.257,.242,.142,89.7,11.7,24.2,6.5,
Gamel, Ben,592325,2021,.230,.373,.315,.335,.143,89,16.7,41.5,7.9,
Gausman, Kevin,592332,2021,.106,.120,.121,.136,.014,83.1,-5.4,17.2,0,
Gonzalez, Chi Chi,592346,2021,.132,.205,.162,.159,.073,82.6,-7.7,23.5,5.9,
Goodrum, Niko,592348,2021,.215,.381,.304,.297,.166,88,13.4,37.8,10.3,
Gray, Jon,592351,2021,.098,.120,.095,.098,.022,87.1,20.5,27.8,0,
Holaday, Bryan,592407,2021,.144,.191,.194,.220,.047,88.4,22.8,31.3,0,
Jones, JaCoby,592444,2021,.197,.333,.247,.235,.136,89.4,10.3,41.4,8.6,
Judge, Aaron,592450,2021,.308,.594,.418,.394,.286,95.8,11.6,38.5,17.6,
Machado, Manny,592518,2021,.291,.526,.376,.363,.235,93.1,14,33.8,13.3,
Marmolejos, Jose,592530,2021,.184,.348,.279,.283,.164,89.4,22.7,30.9,10.3,
Moran, Colin,592567,2021,.245,.391,.315,.323,.146,89.1,7.2,34.2,8.1,
Pederson, Joc,592626,2021,.244,.441,.333,.319,.197,91,14.1,31.2,10.1,
Ramos, Henry,592656,2021,.213,.320,.261,.268,.107,87.3,13.7,23.1,5.1,
Realmuto, J.T.,592663,2021,.253,.416,.329,.335,.164,89.6,11.5,31.2,8.6,
Renfroe, Hunter,592669,2021,.260,.506,.354,.320,.245,90.1,15.6,32.7,14.4,
Rosario, Eddie,592696,2021,.255,.427,.319,.305,.172,88.5,15.5,34.3,5.9,
Simmons, Andrelton,592743,2021,.230,.281,.261,.290,.050,84.1,3.9,29.1,0.6,
Smith, Caleb,592761,2021,.091,.124,.148,.166,.034,74.2,-16.8,22.2,0,
Smyly, Drew,592767,2021,.093,.105,.087,.093,.011,78.5,-2.5,16.7,0,
Velasquez, Vince,592826,2021,.190,.244,.231,.254,.055,84.7,8.2,21.1,0,
Walker, Taijuan,592836,2021,.119,.136,.138,.156,.017,82.6,-9.7,25,0,
Wilkerson, Stevie,592859,2021,.155,.209,.186,.200,.054,85,4.5,33.3,0,
Williams, Mason,592863,2021,.195,.293,.252,.282,.098,85.8,10.3,29.2,4.2,
Williams, Trevor,592866,2021,.106,.118,.126,.141,.012,82.8,-14.6,11.1,0,
Yelich, Christian,592885,2021,.254,.392,.337,.368,.138,91,2.8,29.4,7.6,
Merrifield, Whit,593160,2021,.263,.383,.301,.306,.120,86.9,14.1,40,3.5,
Martinez, Carlos,593372,2021,.110,.124,.106,.110,.014,79.5,-16.8,20,0,
Bogaerts, Xander,593428,2021,.280,.468,.359,.359,.189,89.6,12.5,36.4,9.7,
Rivas, Webster,593590,2021,.199,.278,.257,.283,.079,86.6,10.2,26.4,3.8,
Alberto, Hanser,593643,2021,.265,.384,.294,.290,.120,87.1,16.1,32.6,4.5,
Polanco, Jorge,593871,2021,.267,.488,.348,.323,.220,89.4,19.3,36.1,10.1,
Sano, Miguel,593934,2021,.216,.439,.322,.306,.223,93.4,17.6,32.3,17.7,
Difo, Wilmer,594694,2021,.229,.321,.276,.292,.093,83.7,12.2,31.9,4.2,
Calhoun, Kole,594777,2021,.221,.384,.291,.285,.164,88.5,17.3,38.1,6.3,
deGrom, Jacob,594798,2021,.285,.331,.273,.285,.047,84.7,1.1,41.7,0,
Duvall, Adam,594807,2021,.227,.499,.330,.281,.271,89.8,23.6,33.3,16.1,
Eaton, Adam,594809,2021,.216,.309,.275,.296,.093,86.6,8.3,29.3,4.3,
Gosselin, Phil,594838,2021,.240,.354,.288,.295,.114,87.6,11.5,30.2,3.4,
Schebler, Scott,594988,2021,.142,.231,.158,.142,.089,83.9,20,52.9,5.9,
Kiermaier, Kevin,595281,2021,.232,.320,.283,.308,.088,86.6,1.1,29.6,4,
Knapp, Andrew,595284,2021,.173,.274,.230,.235,.101,86.2,13.1,27.9,3.5,
Wallach, Chad,595453,2021,.112,.164,.167,.177,.052,84.9,8.1,33.3,3.3,
Alfaro, Jorge,595751,2021,.247,.381,.292,.285,.134,90.9,1.8,27.6,8.2,
Profar, Jurickson,595777,2021,.238,.323,.302,.339,.085,85.3,14,30.6,2.7,
Baez, Javier,595879,2021,.241,.455,.325,.299,.214,90.1,10.6,32.7,13.4,
Cave, Jake,595909,2021,.220,.337,.273,.278,.116,87,8.4,38.8,5.8,
Evans, Phillip,595943,2021,.244,.344,.312,.345,.101,88.4,5.3,25.5,4.3,
Gallagher, Cam,595956,2021,.250,.314,.275,.299,.064,85.9,14.5,35.8,0,
Hedges, Austin,595978,2021,.191,.287,.228,.232,.096,85.8,19,28.2,3.8,
Heineman, Scott,595981,2021,.101,.236,.205,.206,.136,82.8,24.6,26.7,13.3,
Lindor, Francisco,596019,2021,.254,.450,.344,.345,.197,90.7,14.4,35.6,8.2,
Nogowski Jr., John,596056,2021,.241,.312,.279,.308,.071,88.1,15.6,38,0,
Odor, Rougned,596059,2021,.202,.374,.290,.287,.172,89.1,19.6,29.6,9,
Slater, Austin,596103,2021,.256,.439,.335,.334,.183,87.1,7.8,37.4,9.5,
Story, Trevor,596115,2021,.245,.450,.335,.326,.205,90.6,17.5,34.2,9.9,
Stubbs, Garrett,596117,2021,.181,.238,.212,.226,.057,84.8,13.9,13.8,0,
Vogelbach, Daniel,596129,2021,.238,.390,.337,.365,.152,91.4,11.7,33.5,8.2,
Sanchez, Gary,596142,2021,.228,.452,.336,.328,.224,89.5,20.5,34.4,13.7,
Kepler, Max,596146,2021,.255,.452,.347,.347,.197,89.8,16.3,35.3,10.8,
Gomber, Austin,596295,2021,.092,.111,.109,.122,.019,84.1,9.2,21.4,0,
Quinn, Roman,596451,2021,.204,.271,.286,.333,.066,86.4,11.2,33.3,3,
Franco, Maikel,596748,2021,.224,.344,.270,.269,.119,88.2,9.1,28.1,5.1,
Garcia, Robel,596825,2021,.185,.238,.224,.247,.053,86.5,14.3,19.7,1.5,
Choi, Ji Man,596847,2021,.237,.424,.342,.354,.187,91.2,14.8,39.2,9.4,
Bradley Jr., Jackie,598265,2021,.194,.290,.253,.266,.096,89.7,9.6,27.9,5,
Motter, Taylor,600301,2021,.173,.257,.236,.258,.084,88.7,20.8,33.3,5.6,
La Stella, Tommy,600303,2021,.280,.460,.342,.336,.180,88.9,13.5,36.9,6.2,
Severino, Pedro,600474,2021,.249,.401,.311,.312,.151,88.2,15.2,33.5,7.6,
Nunez, Renato,600524,2021,.176,.267,.211,.206,.090,85,14,21.6,2.7,
Candelario, Jeimer,600869,2021,.278,.462,.356,.358,.184,88.7,12.6,38.6,9,
Daza, Yonathan,602074,2021,.253,.328,.286,.309,.074,85.2,6.6,32.3,2,
Urias, Ramon,602104,2021,.270,.427,.344,.354,.156,89.6,5.2,34.4,9.7,
Rondon, Jose,602922,2021,.238,.359,.297,.304,.122,86.1,19.6,35.4,4.6,
Ahmed, Nick,605113,2021,.208,.290,.249,.268,.083,87.2,10.1,27.9,2.4,
Anderson, Brian,605119,2021,.215,.374,.299,.307,.159,88.8,11.3,33.9,7.7,
Barnes, Austin,605131,2021,.213,.311,.274,.297,.098,85.2,13.5,29.7,4.1,
Bell, Josh,605137,2021,.277,.488,.367,.363,.210,92.5,4.9,28.5,8.8,
Betts, Mookie,605141,2021,.263,.445,.357,.369,.182,90.3,18.9,34,7.8,
Caratini, Victor,605170,2021,.228,.355,.290,.313,.127,90,8.4,31.5,6.8,
Davies, Zach,605200,2021,.161,.198,.156,.161,.037,82.6,8.7,22.2,0,
Davis, J.D.,605204,2021,.248,.408,.338,.355,.159,89.7,13.2,37.2,12.4,
Garcia, Aramis,605244,2021,.191,.293,.229,.227,.102,88.5,9.7,27.4,4.8,
Houser, Adrian,605288,2021,.100,.218,.158,.141,.118,85.4,5.4,28.6,14.3,
Machin, Vimael,605353,2021,.141,.192,.190,.214,.052,89.7,6.3,20.8,4.2,
Martini, Nick,605361,2021,.270,.407,.326,.359,.137,89.3,19.5,44.8,6.9,
Musgrove, Joe,605397,2021,.107,.120,.112,.123,.013,82.8,5.1,18.2,0,
Nola, Aaron,605400,2021,.103,.133,.179,.212,.030,85.8,-4,28.6,0,
Panik, Joe,605412,2021,.238,.324,.273,.293,.086,86.5,9.7,33.8,1.5,
Perez, Michael,605421,2021,.171,.302,.244,.247,.131,85.7,10.2,29.6,6.3,
Ross, Joe,605452,2021,.192,.212,.211,.239,.021,82.3,-1.5,26.1,0,
Snell, Blake,605483,2021,.133,.156,.126,.133,.023,83.5,-13,25,0,
Woodruff, Brandon,605540,2021,.116,.138,.143,.164,.023,82.9,6.6,25.9,0,
Zimmer, Bradley,605548,2021,.224,.371,.317,.326,.147,90.7,6.8,30.4,9.4,
Castro, Harold,605612,2021,.287,.414,.315,.315,.127,88.6,10.2,44,3.2,
Arcia, Orlando,606115,2021,.199,.308,.250,.263,.108,88.2,8.9,27,3.2,
Tapia, Raimel,606132,2021,.250,.318,.281,.307,.068,85.7,-4.4,19.9,2.1,
Aquino, Aristides,606157,2021,.188,.399,.304,.300,.210,89,22.9,31.7,14.9,
Hernandez, Teoscar,606192,2021,.284,.536,.370,.336,.252,91.8,13.1,37.4,13.9,
Mercedes, Yermin,606213,2021,.246,.417,.313,.306,.170,87.3,15.8,35.4,7.2,
Peraza, Jose,606299,2021,.212,.335,.268,.273,.123,85.6,20.8,31,4.3,
Marte, Ketel,606466,2021,.307,.495,.372,.370,.188,91.1,10.3,33.5,8.9,
Greiner, Grayson,606988,2021,.169,.260,.240,.262,.091,85.4,15.4,31,4.8,
Haase, Eric,606992,2021,.234,.461,.322,.291,.227,90.9,16,35.9,13.7,
Hager, Jake,606993,2021,.165,.208,.232,.277,.043,86.2,5.8,50,0,
Nimmo, Brandon,607043,2021,.273,.392,.350,.385,.119,89.3,8.8,34.3,4,
Peterson, Jace,607054,2021,.235,.368,.319,.340,.133,87.7,12,34.2,5.2,
Fedde, Erick,607200,2021,.084,.091,.096,.107,.007,76.9,-4.6,7.1,0,
